id,lat,lon,name,REGION_C
951,1.3803475365059823,103.99581216612404,Changi-Changi Airport,ER
1339,1.2754435187674482,103.70321923217521,Western Islands-Jurong Island And Bukom,WR
952,1.3875824206561926,103.9958126584799,Changi-Changi Airport,ER
1340,1.2826784196031233,103.70321886778997,Western Islands-Jurong Island And Bukom,WR
953,1.394817304362067,103.99581315341214,,
1341,1.2899133200280881,103.70321850134188,Western Islands-Jurong Island And Bukom,WR
1342,1.3043831196366265,103.70321776225711,Boon Lay-Samulun,WR
1343,1.31161801881557,103.70321738962038,Boon Lay-Samulun,WR
1344,1.3188529175745436,103.70321701492071,Boon Lay-Liu Fang,WR
1345,1.3260878159112317,103.70321663815804,Boon Lay-Tukang,WR
1346,1.3333227138233203,103.70321625933238,Jurong West-Kian Teck,WR
1347,1.3405576113084936,103.70321587844369,Jurong West-Jurong West Central,WR
1348,1.3477925083644378,103.70321549549193,Jurong West-Yunnan,WR
1349,1.3550274049888367,103.70321511047709,Jurong West-Wenya,WR
1350,1.3622623011793773,103.70321472339911,Western Water Catchment-Bahar,WR
1351,1.3694971969337433,103.70321433425799,Western Water Catchment-Murai,WR
1352,1.3767320922496211,103.70321394305368,Western Water Catchment-Murai,WR
1353,1.3839669871246953,103.70321354978614,Western Water Catchment-Murai,WR
1354,1.3912018815566516,103.70321315445537,Western Water Catchment-Murai,WR
1355,1.3984367755431755,103.70321275706132,Western Water Catchment-Murai,WR
1356,1.4056716690819522,103.70321235760396,Western Water Catchment-Murai,WR
350,1.412906562170667,103.70321195608327,Western Water Catchment-Murai,WR
1357,1.412906562170667,103.70321195608327,Western Water Catchment-Murai,WR
1358,1.4201414548070057,103.7032115524992,Lim Chu Kang-Lim Chu Kang,NR
351,1.4201414548070057,103.7032115524992,Lim Chu Kang-Lim Chu Kang,NR
352,1.4273763469886536,103.70321114685171,Lim Chu Kang-Lim Chu Kang,NR
353,1.4346112387132968,103.7032107391408,Lim Chu Kang-Lim Chu Kang,NR
354,1.4418461299786196,103.70321032936641,,
954,1.3116165142667584,103.98958231046156,,
955,1.3188514047238185,103.98958276041682,Changi-Changi Airport,ER
956,1.3260862947585468,103.98958321284938,Changi-Changi Airport,ER
957,1.3333211843686295,103.98958366775929,Changi-Changi Airport,ER
958,1.3405560735517508,103.98958412514658,Changi-Changi Airport,ER
959,1.347790962305596,103.98958458501127,Changi-Changi Airport,ER
1359,1.2501210447906714,103.6969953255119,,
960,1.3550258506278494,103.98958504735342,Changi-Changi Airport,ER
1360,1.2573559452055185,103.6969949512581,Western Islands-Jurong Island And Bukom,WR
961,1.3622607385161973,103.98958551217305,Changi-Changi Airport,ER
1361,1.2645908452177481,103.69699457484286,Western Islands-Jurong Island And Bukom,WR
962,1.369495625968323,103.9895859794702,Changi-Changi Airport,ER
1362,1.2718257448250452,103.69699419626619,Western Islands-Jurong Island And Bukom,WR
963,1.3767305129819134,103.98958644924492,Changi-Changi Airport,ER
1363,1.279060644025095,103.69699381552803,Western Islands-Jurong Island And Bukom,WR
964,1.3839653995546521,103.98958692149724,Changi-Changi Airport,ER
1364,1.2862955428155816,103.69699343262836,,
965,1.3912002856842252,103.98958739622718,Changi-Changi Point,ER
1365,1.2935304411941906,103.69699304756716,,
1366,1.3007653391586063,103.69699266034439,Boon Lay-Samulun,WR
1367,1.3333233443260322,103.71566700020176,Jurong West-Chin Bee,WR
1368,1.340558245233645,103.71566665575962,Jurong West-Chin Bee,WR
1369,1.3477931457120478,103.71566630945182,Jurong West-Hong Kah,WR
1370,1.3550280457589254,103.71566596127835,Jurong West-Wenya,WR
1371,1.3622629453719632,103.71566561123917,Tengah-Tengah Industrial Estate,WR
1372,1.3694978445488462,103.71566525933424,Western Water Catchment-Murai,WR
1373,1.376732743287261,103.71566490556357,Western Water Catchment-Murai,WR
1374,1.3839676415848914,103.71566454992711,Western Water Catchment-Murai,WR
1375,1.3912025394394245,103.71566419242481,Western Water Catchment-Murai,WR
1376,1.398437436848544,103.71566383305668,Western Water Catchment-Murai,WR
1377,1.4056723338099373,103.71566347182267,Western Water Catchment-Murai,WR
1378,1.4129072303212886,103.71566310872275,Western Water Catchment-Murai,WR
355,1.4129072303212886,103.71566310872275,Western Water Catchment-Murai,WR
356,1.420142126380284,103.71566274375692,Lim Chu Kang-Lim Chu Kang,NR
357,1.427377021984609,103.71566237692511,Lim Chu Kang-Lim Chu Kang,NR
358,1.4346119171319494,103.71566200822731,Lim Chu Kang-Lim Chu Kang,NR
359,1.4418468118199905,103.7156616376635,Lim Chu Kang-Lim Chu Kang,NR
360,1.4490817060464185,103.71566126523363,Lim Chu Kang-Lim Chu Kang,NR
966,1.3116157008711418,104.00203292207098,Changi-Changi Airport,ER
967,1.3188505868399856,104.00203340788028,Changi-Changi Airport,ER
968,1.326085472386473,104.00203389636428,Changi-Changi Airport,ER
969,1.3333203575082897,104.00203438752301,Changi-Changi Airport,ER
970,1.34055524220312,104.00203488135655,Changi-Changi Airport,ER
